B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B01003_001E,B19001_001E,B25010_001E,state,county,tract,block group,GEOID
147,78,26,80,57,41,42,40,54,119,55,154,52,0,45,34,1671,1024,1.63,17,031,410800,2,170314108002
20,21,54,15,0,0,0,0,0,57,0,0,0,0,10,48,421,225,1.87,17,031,430200,1,170314302001
142,22,67,16,0,0,67,0,0,0,55,57,0,0,9,46,1155,481,2.4,17,031,430200,2,170314302002
7,0,22,43,0,9,12,27,22,64,27,126,17,0,12,13,1139,401,2.84,17,031,829200,1,170318292001
105,63,30,33,10,42,15,35,11,41,35,150,172,22,46,19,2322,829,2.77,17,031,829301,2,170318293012
112,53,27,91,32,66,86,30,43,27,65,30,0,29,5,9,1477,705,2.1,17,031,360200,1,170313602001
22,60,0,27,0,39,11,0,39,36,0,49,0,0,55,15,1859,353,5.24,17,031,190800,3,170311908003
26,0,9,19,19,0,22,40,0,10,30,44,45,0,0,16,986,280,3.52,17,031,190800,5,170311908005
21,32,0,9,53,0,28,35,0,16,27,21,5,14,0,10,687,271,2.54,17,031,190800,1,170311908001
36,29,3,47,56,75,58,24,40,156,103,85,14,31,38,9,3329,804,4.13,17,031,191200,1,170311912001
108,31,0,0,28,35,17,0,24,9,14,57,0,0,0,8,711,331,2.15,17,031,430101,3,170314301013
71,41,31,29,112,80,84,72,148,112,92,149,32,16,0,17,1998,1086,1.83,17,031,010501,2,170310105012
55,115,45,32,0,0,99,0,0,0,0,40,0,0,0,0,1429,386,3.7,17,031,491400,1,170314914001
39,11,9,28,18,102,31,17,64,0,18,47,29,53,10,0,1198,476,2.48,17,031,491400,3,170314914003
0,27,54,18,9,24,43,65,19,33,61,143,56,16,55,14,1593,637,2.5,17,031,550200,1,170315502001
39,0,49,30,31,17,0,0,0,26,46,15,0,12,0,0,831,265,2.62,17,031,827400,2,170318274002
172,87,50,58,39,12,0,0,0,0,48,28,0,11,0,0,1224,505,2.28,17,031,827400,4,170318274004
47,19,11,10,80,0,25,9,12,36,0,88,11,34,49,12,1230,443,2.78,17,031,720200,2,170317202002
5,0,0,0,5,0,20,5,0,48,6,28,17,69,44,43,814,290,2.81,17,031,720400,1,170317204001
8,13,0,7,0,6,6,5,5,19,30,114,27,40,67,35,1121,382,2.92,17,031,720400,2,170317204002
102,10,11,21,27,41,12,40,36,93,122,90,22,63,43,62,1671,795,2.1,17,031,720700,1,170317207001
0,0,0,0,0,0,0,10,20,0,29,17,73,34,17,58,662,258,2.57,17,031,720700,3,170317207003
56,18,16,60,31,16,0,0,0,32,46,35,33,27,16,0,734,386,1.9,17,031,140400,4,170311404004
0,59,22,14,24,0,15,61,7,52,41,16,66,0,26,8,899,411,2.19,17,031,140400,1,170311404001
12,29,9,38,12,112,10,0,9,23,56,64,73,36,76,10,1445,569,2.51,17,031,825000,1,170318250001
0,0,9,46,43,0,0,0,30,62,65,106,107,55,92,0,1808,615,2.94,17,031,825000,3,170318250003
19,38,79,35,27,30,10,92,28,121,105,78,37,9,27,30,1539,765,2.0,17,031,825000,2,170318250002
22,36,0,16,58,32,8,0,0,8,21,51,10,0,0,0,413,262,1.55,17,031,826201,1,170318262011
37,0,15,8,7,54,0,0,16,100,17,10,53,0,48,0,597,365,1.64,17,031,826201,3,170318262013
91,162,110,89,7,65,55,0,10,57,63,33,53,9,7,0,1101,811,1.36,17,031,826201,4,170318262014
41,16,0,18,31,9,19,17,0,30,22,107,8,9,59,12,1159,398,2.42,17,031,826201,2,170318262012
76,0,13,0,19,30,38,0,17,46,80,41,35,0,46,0,1252,441,2.8,17,031,826301,3,170318263013
89,6,15,46,9,0,15,27,31,40,34,104,43,30,47,0,1375,536,2.57,17,031,826301,1,170318263011
8,0,0,15,0,0,0,8,12,69,9,67,36,24,86,7,1065,341,3.12,17,031,822200,2,170318222002
13,8,0,43,10,19,17,59,16,29,61,86,87,39,25,18,1329,530,2.5,17,031,822500,4,170318225004
0,13,0,8,0,9,22,11,10,20,31,65,10,55,29,21,715,304,2.35,17,031,822500,2,170318225002
37,30,35,8,8,0,20,26,0,0,32,64,111,37,26,36,1145,470,2.44,17,031,822801,2,170318228012
34,0,9,38,54,38,39,0,89,39,117,137,76,58,70,11,2021,809,2.49,17,031,823200,1,170318232001
36,67,10,28,30,29,108,45,49,99,71,172,114,41,93,32,2826,1024,2.76,17,031,823200,2,170318232002
19,12,16,42,18,7,0,14,0,0,34,44,1,5,0,0,848,212,4.0,17,031,823603,2,170318236032
10,0,0,0,9,8,28,0,0,46,17,17,0,18,44,22,739,219,3.07,17,031,823705,2,170318237052
25,23,54,0,12,9,14,0,9,4,22,94,28,12,0,0,558,306,1.82,17,031,823705,3,170318237053
105,52,11,43,18,55,8,38,22,44,85,43,9,11,37,5,1528,586,2.61,17,031,823705,4,170318237054
13,15,34,72,52,0,88,34,25,76,78,124,62,108,54,138,2702,973,2.77,17,031,824107,4,170318241074
14,0,0,0,0,17,17,34,0,0,50,32,29,0,30,31,897,254,3.53,17,031,824107,1,170318241071
21,0,0,10,31,54,19,25,24,6,104,78,58,19,19,20,1604,488,3.25,17,031,821101,1,170318211011
19,0,0,0,0,15,0,0,0,19,10,31,32,23,40,0,466,189,2.47,17,031,821101,2,170318211012
0,35,8,8,0,33,31,0,13,24,60,69,17,10,0,14,707,322,2.2,17,031,820202,3,170318202023
22,16,11,37,30,3,18,15,8,55,12,27,25,21,18,14,613,332,1.85,17,031,820202,2,170318202022
23,0,37,11,10,38,56,21,50,17,100,107,100,32,22,0,1960,624,3.14,17,031,820300,1,170318203001
19,30,9,29,0,13,17,9,34,21,33,7,0,26,0,0,743,247,3.01,17,031,820300,2,170318203002
0,6,0,20,10,9,9,35,17,50,28,17,26,27,11,11,780,276,2.83,17,031,821102,3,170318211023
9,0,0,9,17,29,0,27,29,56,10,85,31,0,74,23,1620,399,4.06,17,031,821102,2,170318211022
0,0,0,16,8,21,0,22,13,41,19,47,20,36,5,9,800,257,3.09,17,031,821102,1,170318211021
0,19,0,20,16,0,0,16,44,101,31,100,57,54,125,352,2591,935,2.77,17,031,803608,1,170318036081
11,6,17,5,10,26,63,17,13,90,44,89,105,79,61,33,1626,669,2.43,17,031,804000,1,170318040001
17,0,0,0,0,7,0,6,8,8,47,59,10,21,10,8,638,201,3.17,17,031,804306,2,170318043062
10,7,49,22,29,36,0,88,20,69,125,57,110,66,29,27,2422,744,3.26,17,031,804306,1,170318043061
16,0,8,0,14,35,19,45,17,51,20,111,105,7,99,103,1738,650,2.67,17,031,824005,1,170318240051
33,24,0,26,13,18,7,58,58,47,15,79,49,85,155,127,2262,794,2.85,17,031,824005,2,170318240052
0,14,0,17,46,44,15,78,12,44,60,274,134,229,141,126,3771,1234,3.06,17,031,824003,1,170318240031
17,0,48,0,16,14,0,0,65,0,53,102,52,0,43,154,1682,564,2.71,17,031,824003,3,170318240033
113,23,0,9,92,31,30,9,16,23,12,124,14,35,22,21,1454,574,2.51,17,031,840400,2,170318404002
8,17,7,0,8,21,9,81,12,87,8,57,16,8,48,9,1207,396,3.03,17,031,840100,1,170318401001
0,0,20,0,0,11,20,11,30,40,31,78,21,25,9,31,901,327,2.76,17,031,770901,2,170317709012
10,10,10,86,11,14,23,26,12,0,32,85,38,29,43,39,1106,468,2.36,17,031,770901,1,170317709011
39,0,34,41,34,12,26,0,28,13,30,25,73,52,0,12,1524,419,3.64,17,031,814000,1,170318140001
26,13,0,0,39,36,0,50,59,10,34,49,29,32,43,10,1749,430,4.07,17,031,815000,1,170318150001
9,19,0,37,0,8,55,27,35,60,61,124,20,19,7,0,1143,481,2.37,17,031,815000,3,170318150003
36,0,29,16,0,22,0,11,0,8,29,100,17,0,20,17,914,305,3.0,17,031,815000,2,170318150002
74,0,0,14,14,63,0,31,49,17,13,144,86,13,14,24,1845,556,3.22,17,031,815400,1,170318154001
13,78,56,0,28,14,14,77,0,53,14,112,0,0,0,64,1005,523,1.92,17,031,815400,4,170318154004
14,42,0,0,15,61,12,12,0,26,43,28,0,26,18,15,662,312,2.12,17,031,815400,2,170318154002
41,89,44,13,79,0,15,56,27,62,27,98,39,11,27,0,1612,628,2.57,17,031,815400,3,170318154003
23,0,0,11,58,0,0,31,0,0,71,67,10,45,0,0,1075,316,3.4,17,031,816600,1,170318166001
12,0,41,46,22,43,12,21,0,75,55,53,60,0,18,0,1740,458,3.8,17,031,816600,3,170318166003
12,11,0,59,18,28,42,16,17,19,50,87,49,12,37,0,1889,457,4.13,17,031,816600,2,170318166002
24,0,4,0,0,35,111,34,32,29,17,48,66,0,0,12,1475,412,3.58,17,031,817101,3,170318171013
17,23,10,10,55,0,74,43,9,21,93,15,49,34,15,14,1137,482,2.36,17,031,817101,2,170318171012
45,0,0,18,0,0,15,0,0,0,51,102,47,47,107,181,1815,613,2.96,17,031,804310,3,170318043103
0,0,0,24,22,46,30,0,0,29,18,38,26,13,33,28,1272,307,4.14,17,031,200402,3,170312004023
10,6,16,6,56,32,0,28,0,49,82,66,115,0,26,0,2218,492,4.51,17,031,191301,3,170311913013
0,92,42,34,10,0,13,57,0,0,24,39,62,71,0,0,1509,444,3.4,17,031,191301,2,170311913012
0,0,15,25,14,11,30,0,14,25,13,106,0,0,0,20,1010,273,3.7,17,031,190601,2,170311906012
11,29,0,77,55,46,13,70,0,22,13,93,88,9,74,57,2940,657,4.47,17,031,190601,3,170311906013
13,26,10,83,23,57,9,75,11,83,53,169,26,10,16,40,2619,704,3.72,17,031,191302,2,170311913022
11,5,20,46,12,9,30,32,24,32,8,45,18,0,0,20,985,312,3.16,17,031,190701,2,170311907012
19,42,39,26,49,22,25,11,13,46,73,61,15,12,14,0,1750,467,3.75,17,031,190701,1,170311907011
27,27,54,39,0,13,0,63,57,0,11,54,18,13,26,0,868,402,2.16,17,031,190702,1,170311907021
44,22,12,69,50,16,50,9,16,54,0,32,36,0,0,0,1545,410,3.77,17,031,190702,2,170311907022
50,11,40,0,21,29,86,45,12,47,137,131,62,65,10,10,2741,756,3.63,17,031,190401,2,170311904012
22,9,60,38,0,23,0,25,45,45,66,99,28,30,0,0,1764,490,3.6,17,031,190602,3,170311906023
48,0,17,19,59,61,46,45,77,142,42,141,64,93,17,44,3127,915,3.42,17,031,190402,2,170311904022
92,24,65,53,59,108,39,83,13,41,53,106,59,0,26,0,1411,821,1.44,17,031,010300,3,170310103003
35,31,20,0,0,37,109,20,39,71,17,37,64,0,14,0,1049,494,2.08,17,031,010400,2,170310104002
77,88,60,25,19,23,56,15,20,82,33,17,121,19,34,0,2831,689,1.83,17,031,010400,3,170310104003
57,0,0,0,25,0,0,14,0,19,0,37,25,0,15,43,508,235,1.53,17,031,010600,2,170310106002
159,64,40,17,0,11,108,44,20,39,69,54,131,20,0,0,1395,776,1.8,17,031,010600,4,170310106004
0,0,0,0,0,13,41,61,28,65,60,109,52,93,67,97,1417,686,2.07,17,031,803702,3,170318037023
0,0,13,55,0,0,13,0,20,12,18,69,121,77,71,344,2491,813,3.06,17,031,803702,2,170318037022
34,13,24,45,13,11,0,12,63,0,0,27,0,18,67,40,747,367,1.87,17,031,803702,1,170318037021
23,27,10,27,15,43,79,31,95,67,109,73,42,0,0,0,2169,641,3.38,17,031,803612,1,170318036121
17,9,0,26,22,0,14,0,15,69,94,120,103,83,11,35,1348,618,2.18,17,031,803612,2,170318036122
0,0,70,0,10,133,0,0,39,0,19,22,49,25,4,6,1347,377,3.57,17,031,803611,2,170318036112
0,0,17,5,14,82,25,43,0,18,33,114,22,16,161,0,1532,550,2.79,17,031,803611,3,170318036113
0,36,0,12,23,9,34,28,23,35,26,73,34,12,17,0,731,362,2.02,17,031,803611,4,170318036114
0,0,0,0,15,9,24,20,46,0,43,10,29,0,0,18,377,214,1.76,17,031,803611,1,170318036111
35,19,17,37,16,64,15,50,48,32,98,47,141,52,145,27,2028,843,2.41,17,031,803017,3,170318030173
0,0,112,0,0,25,19,77,0,34,30,308,121,86,38,124,2158,974,2.22,17,031,803017,1,170318030171
27,14,29,17,25,45,34,17,12,34,66,80,65,39,25,44,1605,573,2.8,17,031,151001,1,170311510011
27,49,11,11,31,0,13,7,0,0,68,42,11,22,26,20,1198,338,3.54,17,031,151001,2,170311510012
52,0,23,23,25,27,33,20,40,15,69,63,68,10,56,79,932,603,1.55,17,031,030702,1,170310307021
144,62,25,30,57,48,21,26,22,68,46,93,32,49,98,49,1279,870,1.47,17,031,030702,2,170310307022
16,0,19,47,77,76,39,0,38,72,107,198,51,0,32,50,2955,822,3.36,17,031,020702,2,170310207022
0,0,34,64,55,34,0,69,105,32,35,39,26,0,64,18,1620,575,2.79,17,031,020802,2,170310208022
0,0,51,0,43,0,0,0,27,18,126,0,137,55,0,31,1613,488,3.31,17,031,020802,1,170310208021
102,41,52,15,37,72,25,60,0,88,89,111,117,17,29,54,1591,909,1.75,17,031,020301,1,170310203011
0,0,0,17,0,16,0,0,0,0,0,17,47,47,135,64,1298,343,3.78,17,031,804713,4,170318047134
68,31,0,32,19,0,0,0,0,18,14,252,47,34,90,47,1636,652,2.51,17,031,804713,2,170318047132
0,17,16,51,0,17,13,17,32,91,123,241,64,34,48,0,2109,764,2.76,17,031,804713,1,170318047131
0,0,0,17,0,0,0,0,0,0,0,157,49,17,49,16,830,305,2.72,17,031,804713,3,170318047133
15,7,22,50,0,14,23,9,0,5,53,64,83,28,0,17,969,390,2.48,17,031,804714,2,170318047142
7,0,15,10,0,8,8,38,0,14,64,93,49,18,74,40,1288,438,2.94,17,031,804714,3,170318047143
17,7,0,16,7,0,10,21,19,41,55,133,25,0,29,16,912,396,2.3,17,031,804714,1,170318047141
0,8,13,0,0,0,15,7,0,0,17,15,33,39,75,120,1099,342,2.87,17,031,804109,1,170318041091
21,8,54,8,16,47,32,51,14,34,74,51,46,70,68,140,1694,734,2.15,17,031,804109,2,170318041092
13,0,0,18,18,0,14,46,46,67,126,57,63,24,53,126,1295,671,1.93,17,031,803702,4,170318037024
56,0,0,13,36,41,0,14,0,99,0,7,15,74,10,99,1227,464,2.63,17,031,150300,2,170311503002
55,0,38,0,0,0,19,0,14,48,19,37,69,15,89,11,1117,414,2.7,17,031,150300,7,170311503007
7,8,10,37,63,26,0,0,5,30,16,92,82,0,44,21,1192,441,2.7,17,031,151200,3,170311512003
15,0,0,0,8,0,0,0,13,76,26,73,58,47,60,12,1374,388,3.54,17,031,151200,1,170311512001
0,0,0,26,9,39,0,0,9,58,7,29,28,0,14,43,539,262,2.02,17,031,160200,2,170311602002
99,55,112,53,63,94,80,197,16,0,14,0,37,0,59,218,2832,1097,2.55,17,031,080400,1,170310804001
109,69,0,0,56,62,28,0,0,0,0,0,0,22,0,0,553,346,1.6,17,031,080400,2,170310804002
25,0,0,13,11,0,0,0,0,0,0,14,33,65,63,206,946,430,2.2,17,031,080400,3,170310804003
20,0,33,32,27,16,0,0,0,32,0,49,15,13,38,33,671,308,2.18,17,031,824003,2,170318240032
18,38,39,0,17,18,95,0,0,85,70,53,86,50,86,147,2204,802,2.57,17,031,824004,1,170318240041
20,0,95,0,17,37,20,19,0,0,17,19,71,51,16,81,1045,463,2.05,17,031,824004,3,170318240043
0,0,16,19,112,75,20,0,0,18,79,176,33,16,48,167,2213,779,2.84,17,031,824004,2,170318240042
24,0,5,67,44,0,7,43,32,108,53,95,25,71,42,30,1765,646,2.73,17,031,825501,3,170318255013
284,125,17,29,0,0,13,30,27,15,48,57,28,122,27,75,1351,897,1.51,17,031,081100,2,170310811002
132,14,17,0,54,14,36,13,0,46,130,223,81,126,83,77,1608,1046,1.54,17,031,081100,3,170310811003
197,79,24,36,11,38,21,24,41,35,51,22,0,27,0,0,1362,606,2.18,17,031,440101,4,170314401014
73,14,112,107,58,92,98,63,31,129,118,104,89,31,83,0,3038,1202,2.53,17,031,823703,3,170318237033
0,0,20,17,28,6,5,10,12,0,109,75,83,34,32,38,1710,469,3.64,17,031,823704,1,170318237041
0,0,26,7,0,25,37,0,9,23,15,80,77,66,31,76,1505,472,3.15,17,031,823704,2,170318237042
15,0,4,26,5,12,6,0,6,23,28,48,82,19,0,26,707,300,2.36,17,031,823704,3,170318237043
41,12,40,8,19,10,21,77,0,54,86,85,84,35,96,83,1668,751,2.08,17,031,823901,2,170318239012
22,0,61,0,25,10,0,62,0,49,68,91,54,129,103,184,2171,858,2.51,17,031,823901,1,170318239011
0,0,62,11,0,23,0,37,16,17,93,41,24,0,58,8,1802,390,4.62,17,031,660400,1,170316604001
21,49,40,38,49,13,24,11,12,24,31,39,9,8,12,3,1367,383,3.56,17,031,671800,1,170316718001
53,30,24,0,0,0,23,28,0,22,41,0,0,0,15,0,660,236,2.53,17,031,691100,2,170316911002
127,18,34,50,32,0,32,0,0,0,50,31,0,0,7,0,900,381,2.36,17,031,691100,4,170316911004
14,26,0,16,0,24,0,24,11,19,16,41,0,12,0,0,577,203,2.84,17,031,691100,3,170316911003
80,11,8,36,15,9,11,0,0,0,0,47,0,0,13,0,674,230,2.93,17,031,691100,1,170316911001
58,49,7,49,0,52,9,0,0,40,24,10,13,0,0,0,770,311,2.48,17,031,530300,1,170315303001
41,13,0,0,22,0,27,7,9,23,15,47,26,0,20,0,613,250,2.45,17,031,530300,2,170315303002
31,0,10,9,27,25,26,8,7,65,62,108,18,17,19,36,1374,468,2.94,17,031,823303,5,170318233035
9,33,0,8,16,8,9,0,28,22,24,29,41,30,8,20,661,285,2.32,17,031,823604,2,170318236042
9,0,0,26,9,11,0,18,0,16,8,84,24,0,33,37,781,275,2.84,17,031,823604,1,170318236041
25,11,27,0,26,0,33,10,9,53,26,96,106,37,85,45,1860,589,2.58,17,031,823605,1,170318236051
0,42,0,12,6,15,0,60,28,14,96,14,89,32,42,58,1395,508,2.75,17,031,823803,4,170318238034
103,0,34,17,34,15,43,14,66,51,29,147,30,47,20,91,1619,741,2.18,17,031,823803,3,170318238033
0,14,14,0,15,0,32,28,12,0,39,14,45,22,49,56,984,340,2.89,17,031,824506,2,170318245062
13,15,34,35,12,14,10,37,13,56,78,100,114,93,47,48,1945,719,2.7,17,031,824506,5,170318245065
0,0,62,73,23,81,16,16,0,163,63,52,136,60,49,0,1532,794,1.92,17,031,824506,3,170318245063
0,0,15,0,0,56,0,0,52,0,78,36,14,29,40,0,773,320,2.42,17,031,824506,1,170318245061
91,0,10,0,30,0,32,33,68,25,43,0,60,9,0,9,1179,410,2.88,17,031,824701,3,170318247013
0,12,0,0,0,0,10,0,0,30,64,62,64,73,30,6,1289,351,3.67,17,031,824701,2,170318247012
6,0,11,8,0,14,0,12,16,25,37,64,44,28,19,0,851,284,3.0,17,031,825200,1,170318252001
43,17,14,18,78,10,49,21,6,21,0,0,0,0,46,0,712,323,2.2,17,031,825801,1,170318258011
36,42,18,10,21,50,24,50,0,58,30,89,19,20,44,155,880,666,1.32,17,031,081401,1,170310814011
0,48,0,13,0,18,13,0,0,31,0,17,48,30,59,105,1140,382,2.98,17,031,804201,4,170318042014
55,77,59,31,0,0,0,0,42,0,0,102,0,0,19,0,1635,385,4.25,17,031,842100,4,170318421004
22,0,17,28,25,33,22,15,22,18,53,142,126,94,126,122,2581,865,2.98,17,031,802003,1,170318020031
52,62,0,23,101,0,0,0,0,35,18,0,0,0,0,58,1192,349,2.95,17,031,802004,2,170318020042
19,36,0,92,180,63,54,16,30,62,17,54,78,0,60,15,1739,776,2.24,17,031,802004,4,170318020044
129,215,41,37,113,19,32,40,15,154,81,36,34,16,72,76,2770,1110,2.47,17,031,010600,3,170310106003
188,72,79,0,19,0,0,53,19,48,93,95,85,36,82,162,1642,1031,1.59,17,031,062100,3,170310621003
50,20,13,18,0,31,41,0,12,53,30,100,69,54,62,92,1064,645,1.65,17,031,070101,2,170310701012
174,48,37,33,50,16,34,17,13,95,115,163,85,89,15,82,1410,1066,1.32,17,031,070101,3,170310701013
20,0,0,0,19,37,42,45,9,60,46,105,76,56,0,47,927,562,1.65,17,031,063301,2,170310633012
173,43,57,24,30,13,11,11,10,51,20,82,29,57,61,79,1033,751,1.38,17,031,063301,1,170310633011
32,0,21,44,14,17,5,62,26,38,77,43,50,10,43,41,763,523,1.28,17,031,070102,3,170310701023
26,11,11,0,6,15,7,7,6,26,41,57,85,49,68,87,705,502,1.4,17,031,063303,2,170310633032
0,18,0,0,0,0,0,0,36,16,233,157,114,52,33,180,1280,839,1.53,17,031,081201,3,170310812013
82,62,18,32,20,0,0,0,84,132,140,149,134,50,131,228,2043,1262,1.3,17,031,081201,2,170310812012
9,0,0,0,17,10,10,0,0,10,55,31,69,47,67,194,810,519,1.56,17,031,081202,2,170310812022
30,7,0,0,28,0,10,11,20,47,87,59,26,17,15,116,735,473,1.55,17,031,081202,3,170310812023
0,20,0,0,9,0,0,24,0,10,10,41,40,27,20,214,850,415,2.05,17,031,081202,4,170310812024
152,36,11,63,59,57,0,10,7,0,68,31,6,0,0,0,929,500,1.44,17,031,031501,1,170310315011
16,76,65,52,17,0,9,71,19,53,76,0,20,8,0,0,1388,482,2.25,17,031,031501,3,170310315013
332,133,78,169,13,0,57,15,0,42,32,83,25,18,0,14,2157,1011,2.13,17,031,031502,3,170310315023
149,172,0,0,24,37,54,0,32,28,44,51,43,0,0,14,1030,648,1.59,17,031,031502,2,170310315022
20,15,20,0,0,33,17,37,0,0,44,20,55,67,0,0,542,328,1.65,17,031,040402,2,170310404022
37,0,0,0,40,19,0,0,37,57,0,158,90,87,156,90,1523,771,1.98,17,031,040402,3,170310404023
8,0,10,0,7,0,31,0,7,20,86,107,46,64,42,23,1268,451,2.81,17,031,220702,1,170312207021
0,14,51,14,0,57,0,0,0,46,15,25,22,35,8,19,849,306,2.77,17,031,220702,4,170312207024
9,7,17,45,21,17,0,16,10,51,40,86,0,27,3,0,737,349,2.11,17,031,220702,2,170312207022
0,27,0,0,10,36,19,14,7,17,8,67,82,79,134,115,1432,615,2.33,17,031,842300,1,170318423001
13,0,10,25,0,25,0,0,9,108,34,105,102,72,157,218,1767,878,1.85,17,031,842300,2,170318423002
61,92,4,5,0,5,19,0,0,0,3,9,27,23,45,175,1176,468,2.51,17,031,843700,1,170318437001
10,24,16,15,0,0,5,22,0,44,0,0,0,0,0,0,313,136,2.3,17,031,834900,1,170318349001
31,0,8,37,56,35,11,0,0,80,53,31,27,0,16,10,1390,395,3.5,17,031,835000,3,170318350003
30,0,0,21,9,27,24,54,0,7,0,20,0,10,0,15,724,217,3.34,17,031,835000,5,170318350005
32,38,18,85,82,31,12,26,22,29,28,0,0,0,0,0,1109,403,2.75,17,031,835000,2,170318350002
77,13,50,35,14,12,26,38,26,48,53,104,13,26,91,29,1607,655,2.45,17,031,282800,1,170312828001
22,26,43,0,14,0,20,0,0,19,16,15,0,17,0,0,746,192,3.89,17,031,260600,1,170312606001
44,46,38,39,32,10,13,26,23,7,16,19,7,18,0,6,1272,344,3.7,17,031,260600,2,170312606002
0,5,0,0,4,0,5,0,11,10,42,45,6,16,30,141,782,315,2.48,17,031,071700,1,170310717001
0,8,0,0,10,0,0,6,10,0,17,21,54,26,43,149,888,344,2.55,17,031,071700,2,170310717002
0,0,25,17,51,33,0,0,0,62,22,64,103,44,21,68,1971,510,3.86,17,031,020200,3,170310202003
91,0,16,76,18,22,63,28,0,0,32,37,23,0,25,24,1592,455,3.23,17,031,020200,2,170310202002
168,160,102,35,79,6,0,25,15,7,56,32,32,27,27,0,1548,771,2.01,17,031,420100,1,170314201001
286,80,34,25,34,46,27,12,12,28,46,45,13,0,0,8,1142,696,1.64,17,031,420400,1,170314204001
56,35,0,38,0,0,20,52,106,30,35,89,55,39,0,43,1515,598,2.53,17,031,431200,1,170314312001
42,0,0,0,26,88,0,11,0,0,11,113,0,117,0,0,1030,408,2.52,17,031,460500,5,170314605005
21,0,0,0,67,23,15,17,32,42,45,53,13,10,0,0,882,338,2.61,17,031,460500,3,170314605003
15,20,81,0,55,0,16,19,97,0,9,55,54,0,13,0,890,434,2.05,17,031,460500,7,170314605007
84,48,20,12,0,27,0,0,0,0,14,136,57,0,0,0,913,398,2.29,17,031,460500,4,170314605004
0,4,0,0,25,18,0,5,0,12,44,19,38,30,10,43,622,248,2.51,17,031,242900,2,170312429002
0,0,33,47,4,21,0,15,15,15,0,18,15,0,0,0,432,183,2.36,17,031,570400,2,170315704002
0,7,0,8,27,29,22,36,0,0,27,50,37,16,30,9,706,298,2.37,17,031,822302,2,170318223022
26,37,8,55,11,45,0,10,40,33,69,20,0,8,0,0,878,362,2.43,17,031,822302,4,170318223024
53,51,15,71,0,29,22,0,0,27,33,80,16,20,45,10,1403,472,2.44,17,031,822302,1,170318223021
0,47,16,16,17,27,16,33,8,20,80,38,66,54,53,26,1350,517,2.21,17,031,823903,1,170318239031
18,0,26,12,0,0,9,0,7,10,17,44,15,45,29,59,950,291,3.26,17,031,823903,2,170318239032
16,0,0,38,0,0,0,45,28,15,75,68,34,45,15,0,1346,379,3.53,17,031,825600,3,170318256003
11,0,11,0,14,0,32,0,0,35,33,58,16,15,13,0,589,238,2.47,17,031,825600,4,170318256004
42,24,21,77,80,61,39,0,33,46,22,41,76,57,31,0,1972,650,3.03,17,031,825600,2,170318256002
0,0,0,15,0,0,0,13,11,62,46,61,55,20,31,32,979,346,2.81,17,031,828401,2,170318284012
26,10,11,0,0,0,22,14,0,43,28,68,53,30,12,0,628,317,1.98,17,031,828401,3,170318284013
0,21,12,32,43,20,0,0,9,9,19,59,73,85,35,50,1023,467,2.19,17,031,805202,3,170318052023
242,44,60,78,27,0,66,3,0,14,54,66,34,49,35,24,1386,796,1.71,17,031,430700,1,170314307001
0,19,6,37,13,54,0,15,19,13,28,75,44,7,17,0,742,347,2.14,17,031,490400,1,170314904001
48,0,0,14,0,25,28,23,0,24,0,65,72,6,41,38,775,384,2.02,17,031,750200,4,170317502004
50,24,6,46,13,26,11,0,0,58,36,7,71,22,37,21,847,428,1.96,17,031,750200,2,170317502002
8,0,7,0,0,5,21,0,7,11,9,48,18,21,58,44,792,257,3.08,17,031,750300,1,170317503001
13,0,79,24,63,75,83,8,0,30,42,0,0,33,0,34,844,484,1.34,17,031,031300,1,170310313001
70,15,0,57,87,36,58,37,32,117,50,166,93,0,48,11,1333,877,1.52,17,031,031300,2,170310313002
7,17,0,0,46,14,38,24,0,14,45,19,50,44,51,11,1316,380,3.46,17,031,814700,3,170318147003
17,6,27,0,0,49,30,0,9,43,9,8,40,77,16,53,1507,384,3.92,17,031,814700,4,170318147004
0,0,17,0,0,19,0,0,27,18,8,102,20,45,12,13,1083,281,3.65,17,031,814700,2,170318147002
0,8,9,0,0,0,19,9,7,43,21,47,28,8,17,240,1266,456,2.78,17,031,801200,1,170318012001
21,0,0,8,18,0,0,0,0,27,7,67,35,39,58,335,1654,615,2.68,17,031,801200,3,170318012003
55,0,13,46,0,74,0,0,0,31,39,66,18,0,34,14,1025,390,2.63,17,031,180100,1,170311801001
84,18,64,47,40,0,14,0,0,50,0,65,71,104,64,14,1573,635,2.48,17,031,180100,5,170311801005
13,13,43,0,0,9,17,0,9,40,30,69,56,24,55,15,1346,393,3.42,17,031,171100,2,170311711002
27,0,19,40,41,7,10,19,0,38,40,42,14,96,63,23,1586,479,3.31,17,031,171100,1,170311711001
0,0,7,34,8,11,0,0,17,0,68,71,53,22,65,20,1432,376,3.81,17,031,190300,4,170311903004
65,52,41,22,43,6,0,42,25,62,99,23,7,66,34,13,1561,600,2.6,17,031,190300,3,170311903003
65,20,51,0,70,0,10,35,24,61,38,11,30,0,28,0,991,443,2.24,17,031,460100,1,170314601001
36,29,0,20,0,22,11,6,22,51,29,55,19,7,0,0,951,307,3.1,17,031,460100,2,170314601002
